ID Cliente;Nome Completo;CPF;E-mail;Estado;Data Nascimento;Telefone;Última Compra;Valor Compra;Status Cliente;registros_duplicados;email_valido;Telefone_valido;cpf_valido;data_nascimento_valida;ultima_compra_valida
1797;Heitor Peixoto;79263154864;kmoura@martins.br;AM;26/01/2001;nan;2024-12-04;4893,8;Inativo;False;False;False;True;True;True
1798;Luana Fernandes;31458290760;joao-lucassantos@carvalho.br;PB;06/10/1987;(71) 7906-5387;2025-08-03;4381,54;Ativo;False;False;True;True;True;True
1799;Lucca Ferreira;53074891297;mda-luz@teixeira.com;PR;04/03/1986;(31) 4344-1503;2025-07-25;1991,45;Ativo;False;False;True;True;True;True
1800;Ana Sophia Da Conceição;52361784017;oramos@gomes.br;ES;07/04/1985;[INVÁLIDO] 03006630038;2025-05-24;4517,4;Ativo;False;False;False;True;True;True
1801;Lucca Gomes;01857432932;moraescarolina@yahoo.com.br;SE;03/12/1995;nan;2025-07-29;4068,51;Bloqueado;False;True;False;True;True;True
1802;Ana Silva;26703519480;ana@;AL;15/01/1948;(51) 4311-6914;2025-02-28;4721,68;Ativo;False;False;True;True;True;True
1803;Luiz Miguel Silveira;98721560340;maria-eduardamoreira@castro.com;RJ;29/04/1960;(84) 7644-3894;2025-05-22;4011,26;Ativo;False;False;True;True;True;True
1804;Thales Pires;158591;gabrielly24@gmail.com;TO;25/10/1972;(50) 0349-2765;2025-02-20;4538,91;Inativo;False;True;True;False;True;True
1805;Alice Pereira;345228;ana-julia25@ig.com.br;MG;20/09/1990;(71) 9288-6241;2024-09-05;1821,12;Inativo;False;True;True;False;True;True
1806;Vitor Hugo Porto;21958073695;das-nevescaua@gmail.com;ES;24/07/1969;(51) 5889-2340;2024-09-14;1544,72;Ativo;False;True;True;True;True;True
1807;Enzo Moraes;82460357974;da-mataemanuella@barbosa.com;RS;26/04/1958;(11) 9512-2846;2024-11-13;1938,99;Inativo;False;False;True;True;True;True
1808;Diogo Jesus;80961352795;matheuscampos@carvalho.net;MA;20/10/1968;nan;2025-07-12;1730,74;Bloqueado;False;False;False;True;True;True
1809;Igor Castro;52148093606;peixotocarlos-eduardo@sales.com;DF;23/07/1988;(51) 9200-8211;2025-09-24;3680,06;Bloqueado;False;False;True;True;True;False
1810;Luiz Miguel Moraes;97523864074;das-nevesmelissa@ig.com.br;SC;03/05/1984;[INVÁLIDO] 03002065788;2024-09-20;441,48;Bloqueado;False;True;False;True;True;True
1811;Otávio Cardoso;74052136853;luiz-gustavo93@uol.com.br;MS;24/11/1945;[INVÁLIDO] 03007356995;2024-11-05;1423,03;Inativo;False;True;False;True;True;True
1812;Luiz Miguel Ramos;78201453905;da-rochavicente@goncalves.br;AM;04/02/1947;(61) 8061-0189;2024-12-20;4079,88;Bloqueado;True;False;True;True;True;True
1813;Ana Luiza Fogaça;nan;zbarros@hotmail.com;BA;09/06/2003;(31) 5917-6736;2025-05-29;3599,46;Inativo;False;True;True;False;True;True
1814;Ana Sophia Cavalcanti;79412053860;juliabarbosa@yahoo.com.br;RN;03/02/1946;(21) 5619-9304;2025-08-07;3566,29;Bloqueado;False;True;True;True;True;True
1815;Maria Sophia Da Mota;08394126570;giovannada-rocha@gomes.net;CE;13/09/1959;(84) 5899-8091;2024-10-18;1866,18;Inativo;False;False;True;True;True;True
1816;Davi Luiz Das Neves;73250894141;da-rochaleticia@uol.com.br;RS;01/12/2003;(41) 1354-1941;2025-05-06;4531,6;Ativo;False;True;True;True;True;True
1817;Ana Nunes;73418569048;brendafogaca@alves.com;AP;07/10/1945;[INVÁLIDO] 09001463883;2025-01-04;4586,98;Inativo;False;False;False;True;True;True
1818;João Vitor Vieira;73642159052;da-cruzgustavo@hotmail.com;PA;11/02/1964;(71) 6201-5787;2025-04-16;1524,39;Inativo;False;True;True;True;True;True
1819;Lara Nunes;72061958303;da-matavinicius@hotmail.com;RR;17/04/1999;(81) 6872-6863;2024-08-25;4936,75;Inativo;False;True;True;True;True;True
1820;Breno Peixoto;98035471279;pereiradiogo@barros.net;RS;22/09/1968;(71) 0732-0134;2024-10-03;3967,34;Ativo;False;False;True;True;True;True
1821;João Gabriel Jesus;89231607502;costamurilo@barros.com;DF;19/04/1989;nan;2024-10-31;1115,65;Inativo;False;False;False;True;True;True
1822;Bianca Nascimento;21078496331;bianca@;SP;19/03/1986;nan;2025-04-24;4113,32;Ativo;False;False;False;True;True;True
1823;Elisa Almeida;45912873005;lorenaalves@correia.com;DF;20/10/1968;[INVÁLIDO] 03003841172;2024-11-15;1826,49;Bloqueado;False;False;False;True;True;True
1824;Isabelly Araújo;25761098377;fernandasales@hotmail.com;SP;01/08/1975;(84) 2663-9215;2025-07-26;3399,99;Ativo;False;True;True;True;True;True
1825;Nathan Costa;52874103950;pintojoao-vitor@yahoo.com.br;ES;30/05/1959;(41) 7125-0662;2024-09-11;1720,36;Bloqueado;False;True;True;True;True;True
1826;Maria Alice Pereira;32945618737;thomasaraujo@caldeira.com;SP;06/11/1963;(41) 7568-2059;2025-03-10;2350,79;Ativo;False;False;True;True;True;True
1827;Leonardo Da Luz;nan;jfernandes@hotmail.com;MG;10/04/1964;(61) 8137-2972;2025-03-27;2207,86;Bloqueado;False;True;True;False;True;True
1828;Emilly Caldeira;62039417516;joao-guilherme55@uol.com.br;SC;03/04/1973;nan;2025-07-14;4284,55;Ativo;False;True;False;True;True;True
1829;Cauê Da Costa;nan;brenda60@costa.org;SC;26/12/1973;(41) 6161-9822;2024-09-17;3028,99;Ativo;False;False;True;False;True;True
1830;Ana Da Rosa;76281094549;gabrielafogaca@yahoo.com.br;BA;13/11/1960;(84) 9321-4942;2024-11-16;4967,4;Ativo;False;True;True;True;True;True
1831;Augusto Barros;56497203800;ana-julianascimento@uol.com.br;TO;01/08/1981;(41) 2662-5114;2025-01-11;3012,65;Ativo;False;True;True;True;True;True
1832;Ana Luiza Silveira;35017892621;rafael92@gmail.com;AM;19/09/1985;(84) 5806-4974;2025-06-12;4301,84;Bloqueado;False;True;True;True;True;True
1833;Emanuella Fogaça;07431826508;joao-gabriel41@bol.com.br;GO;07/06/1981;(51) 5936-2853;2024-09-24;2620,62;Bloqueado;False;True;True;True;True;True
1834;Benjamin Carvalho;80127395423;pda-cruz@gomes.org;SE;31/05/1968;(31) 5406-0708;2025-08-04;663,43;Inativo;False;False;True;True;True;True
1835;Raul Caldeira;97506128411;meloalana@yahoo.com.br;RO;11/09/1950;(11) 0128-4212;2025-08-18;953,44;Bloqueado;False;True;True;True;True;True
1836;Olivia Da Cunha;81527094685;samuel98@moreira.org;PA;15/05/1997;nan;2025-10-02;640,91;Inativo;False;False;False;True;True;False
1837;Marcelo Rodrigues;84173905610;vitoriacaldeira@cardoso.com;BA;09/09/1984;(11) 5406-4972;2025-03-25;930,77;Ativo;False;False;True;True;True;True
1838;Enrico Rezende;91270358677;jfernandes@bol.com.br;TO;11/03/1987;(51) 5729-5599;2024-10-12;2024,64;Ativo;False;True;True;True;True;True
1839;Anthony Silveira;68154239051;laisda-costa@hotmail.com;RJ;12/05/1959;(11) 0796-6860;2024-09-15;4762,37;Bloqueado;False;True;True;True;True;True
1840;Maria Vitória Mendes;32198754088;oliveiraheitor@teixeira.net;TO;28/11/1955;(41) 5118-2506;2025-05-27;2839,05;Bloqueado;False;False;True;True;True;True
1841;Gabrielly Lopes;43956270800;jesusdiego@ig.com.br;TO;27/03/1959;nan;2024-11-15;4444,37;Inativo;False;True;False;True;True;True
1842;Agatha Sales;74516092352;isadorafarias@freitas.br;SC;13/07/1996;(31) 5068-5627;2025-01-01;352,01;Bloqueado;False;False;True;True;True;True
1843;Lorena Moura;nan;lpeixoto@aragao.com;PR;11/02/1989;(61) 1337-5641;2025-08-23;3351,63;Ativo;False;False;True;False;True;True
1844;Mirella Mendes;73486501208;omoraes@das.br;DF;31/11/1985;[INVÁLIDO] 09000085494;2025-04-23;1939,13;Inativo;False;False;False;True;False;True
1845;Alice Da Rosa;68230719586;caroline55@da.com;SC;01/09/2003;(41) 3752-3947;2025-04-20;1582,88;Inativo;False;False;True;True;True;True
1846;Benjamin Pinto;nan;lpires@yahoo.com.br;DF;13/08/1999;(21) 5288-0974;2024-12-18;1854,07;Inativo;False;True;True;False;True;True
1847;Marcela Farias;42708651307;mirellafernandes@gmail.com;GO;17/06/1945;(61) 8237-1062;2024-10-17;3359,22;Bloqueado;False;True;True;True;True;True
1848;Luigi Costela;70495823104;ninamelo@rezende.br;PR;11/07/1962;(61) 7563-9752;2024-10-09;22,63;Ativo;False;False;True;True;True;True
1849;Raquel Rocha;76804523938;da-motalais@hotmail.com;MG;23/10/1959;(11) 7741-5359;2025-05-17;3314,93;Ativo;False;True;True;True;True;True
1850;Gabriela Barros;27513086435;fdas-neves@uol.com.br;PR;26/04/1960;(51) 3314-1168;2025-03-29;3243,39;Inativo;False;True;True;True;True;True
1851;Alice Da Paz;12793865095;alopes@bol.com.br;CE;11/07/1980;(11) 2346-8360;2024-08-10;4925,75;Ativo;False;True;True;True;True;True
1852;Beatriz Fernandes;35409176839;beatriz@;SC;13/03/1989;(31) 7120-5845;2025-04-15;2386,27;Bloqueado;False;False;True;True;True;True
1853;Luna Moraes;09715236812;gabriela54@uol.com.br;PB;27/11/1997;[INVÁLIDO] 03005758249;2024-11-16;1031,02;Bloqueado;False;True;False;True;True;True
1854;Ana Lívia Da Cunha;67542038117;zcorreia@melo.br;AP;17/05/1993;(71) 5540-5038;2024-10-15;924,81;Ativo;False;False;True;True;True;True
1855;Danilo Da Rosa;13650829460;sda-cunha@ig.com.br;SE;25/02/1969;(61) 5989-3084;2024-12-23;1428,29;Bloqueado;False;True;True;True;True;True
1856;Bryan Fernandes;85621094360;sviana@barbosa.org;CE;03/11/2000;[INVÁLIDO] 03009003209;2025-04-13;1559,75;Bloqueado;False;False;False;True;True;True
1857;André Da Rosa;13795084601;diasrafaela@cunha.org;CE;02/04/1947;(61) 6091-1029;2025-03-04;1022,51;Inativo;False;False;True;True;True;True
1858;Lavínia Nascimento;73540968229;lucca42@gmail.com;RN;23/09/1975;(50) 0433-2077;2025-06-06;1011,92;Bloqueado;False;True;True;True;True;True
1859;Luiz Miguel Vieira;93561280498;da-luzlarissa@yahoo.com.br;CE;21/08/1960;nan;2025-07-02;3257,37;Ativo;False;True;False;True;True;True
1860;Lucca Fernandes;31609724887;lucca@;PI;04/10/1953;nan;2024-08-18;568,41;Bloqueado;False;False;False;True;True;True
1861;Maria Clara Martins;62814597337;marcos-vinicius83@gmail.com;PE;28/11/1973;(71) 8071-1513;2024-10-01;3111,41;Bloqueado;False;True;True;True;True;True
1862;Maysa Melo;53879402647;joaquim10@hotmail.com;RN;16/09/1983;(11) 0040-7901;2024-11-07;3773,52;Inativo;False;True;True;True;True;True
1863;Henrique Gomes;16754280930;carvalhomirella@ig.com.br;MT;26/03/1968;(61) 0807-9168;2024-08-31;2953,66;Bloqueado;False;True;True;True;True;True
1864;Ana Lívia Cunha;80356729400;laiscardoso@gomes.com;AM;02/03/1952;(21) 7527-9820;2024-08-24;1333,7;Bloqueado;False;False;True;True;True;True
1865;João Cavalcanti;67935124809;larissa45@campos.br;RO;24/08/2005;(81) 9817-1095;2025-03-08;3620,29;Bloqueado;False;False;True;True;True;True
1866;Kevin Pinto;41608759393;ian38@cunha.br;AL;28/10/1998;(84) 1055-1303;2025-07-13;1260,9;Ativo;False;False;True;True;True;True
1867;Emanuel Da Cruz;63148052951;maria-luiza48@uol.com.br;RO;18/12/1988;[INVÁLIDO] 08006624106;2025-02-14;2405,07;Inativo;False;True;False;True;True;True
1868;Lorena Carvalho;18450723671;nascimentoisabel@costa.com;TO;30/03/1994;(11) 6044-8009;2024-09-11;4298,53;Ativo;False;False;True;True;True;True
1869;Augusto Ribeiro;nan;abarbosa@bol.com.br;AM;08/08/1957;(61) 3854-0729;2024-12-24;3623,2;Ativo;False;True;True;False;True;True
1870;Catarina Monteiro;15683790212;noah87@silveira.net;GO;14/05/1960;nan;2025-03-18;2318,13;Inativo;False;False;False;True;True;True
1871;Maria Eduarda Barbosa;12056847949;mmoreira@nascimento.com;MA;12/09/2000;(11) 8309-9440;2025-03-06;2785,78;Inativo;False;False;True;True;True;True
1872;Theo Viana;nan;da-costaluiz-otavio@freitas.org;MT;12/07/2007;(31) 9269-9884;2024-10-09;961,98;Bloqueado;False;False;True;False;True;True
1873;Heloísa Barbosa;76591348093;ana-claraferreira@da.br;RJ;08/04/1969;(51) 6120-4713;2024-10-14;934,16;Inativo;False;False;True;True;True;True
1874;Brenda Fogaça;32789514097;da-conceicaofernando@carvalho.br;BA;16/04/1957;(21) 3695-9464;2025-03-03;3287,0;Ativo;False;False;True;True;True;True
1875;Luiz Henrique Nascimento;06274935134;henriqueda-conceicao@santos.com;MS;07/09/1964;(11) 5279-4893;2025-07-27;2710,56;Ativo;False;False;True;True;True;True
1876;Marcela Lima;21567893473;vianajoao-pedro@bol.com.br;RJ;01/05/1973;(71) 7451-6120;2024-09-02;3771,25;Ativo;False;True;True;True;True;True
1877;Davi Nunes;97021584350;laragao@uol.com.br;SP;22/04/1975;nan;2025-02-20;4967,86;Inativo;False;True;False;True;True;True
1878;Lavínia Fernandes;60752839195;danielacardoso@araujo.org;AM;17/06/2001;nan;2025-05-02;2804,24;Inativo;False;False;False;True;True;True
1879;Natália Moreira;75980614249;bda-luz@azevedo.com;MS;10/05/2004;(31) 0268-6135;2024-08-28;2611,16;Ativo;False;False;True;True;True;True
1880;Marcelo Nogueira;31497025699;alexandrebarbosa@ig.com.br;SC;17/08/1976;(71) 6852-2379;2024-08-25;1164,01;Ativo;False;True;True;True;True;True
1881;Isadora Ribeiro;80614259398;almeidaalicia@moura.br;RS;24/06/1994;(81) 3842-5410;2025-07-10;4082,61;Inativo;False;False;True;True;True;True
1882;Marina Sales;39245871088;catarinagomes@hotmail.com;AP;04/10/1981;(41) 0956-5861;2025-04-23;1404,41;Inativo;False;True;True;True;True;True
1883;Ana Júlia Fogaça;nan;oliveiraluna@pires.br;SP;23/06/1946;(84) 9468-3100;2025-03-13;2448,43;Ativo;False;False;True;False;True;True
1884;Rebeca Ramos;54370986184;enricoda-cruz@ig.com.br;SP;11/01/1967;[INVÁLIDO] 03006555183;2024-11-06;4001,78;Bloqueado;False;True;False;True;True;True
1885;Luiz Miguel Fernandes;576283;jvieira@hotmail.com;GO;18/04/1947;nan;2025-04-29;1879,03;Inativo;False;True;False;False;True;True
1886;Luiz Otávio Santos;36951847010;steixeira@freitas.br;RS;21/01/1977;(81) 3383-6271;2025-03-18;4588,37;Bloqueado;False;False;True;True;True;True
1887;Emanuella Peixoto;81945603739;fernandaalmeida@peixoto.com;DF;22/10/1988;[INVÁLIDO] 09000226986;2024-09-10;1333,27;Inativo;False;False;False;True;True;True
1888;Nina Silveira;49678150220;ana-vitoriamelo@ig.com.br;GO;03/11/1953;(71) 0322-0238;2024-11-19;4363,61;Ativo;False;True;True;True;True;True
1889;Pedro Cavalcanti;713346;joao-lucascunha@duarte.com;PB;23/05/1945;(11) 3841-5225;2025-03-17;4575,99;Bloqueado;False;False;True;False;True;True
1890;João Lucas Pereira;24615093870;rmendes@vieira.com;PA;06/03/1971;nan;2025-01-26;667,35;Ativo;False;False;False;True;True;True
1891;Vitor Lopes;03671924543;melissapires@bol.com.br;TO;06/11/1980;(41) 4397-7729;2025-07-25;4592,7;Bloqueado;False;True;True;True;True;True
1892;Alexia Campos;73645298100;emanuelaragao@hotmail.com;PB;23/06/1993;(61) 4170-9274;2024-11-12;3993,73;Ativo;False;True;True;True;True;True
1893;Renan Sales;90835764265;bianca76@da.org;ES;19/08/1982;(61) 6993-1029;2024-12-30;4489,05;Ativo;False;False;True;True;True;True
1894;Laís Lopes;42190637813;camposisabelly@novaes.br;MS;21/09/2001;(31) 3648-4432;2024-09-26;834,48;Inativo;False;False;True;True;True;True
1895;Eloah Cardoso;43819720669;isadorasilva@lima.com;MG;08/11/1949;(11) 5555-9493;2025-05-15;1924,85;Ativo;False;False;True;True;True;True
1896;Renan Silveira;665789;ramosjoao-pedro@ig.com.br;AP;21/06/1946;(61) 0927-0297;2024-12-05;4170,9;Inativo;False;True;True;False;True;True
1897;Caio Da Paz;63908524105;pedro-henriqueribeiro@campos.com;RN;05/04/1968;nan;2024-09-26;4303,7;Bloqueado;False;False;False;True;True;True
1898;Gabriela Pereira;51432679864;goncalvesvitor@castro.br;GO;15/03/1980;(41) 1191-5377;2024-10-13;1301,75;Bloqueado;False;False;True;True;True;True
1899;Diego Araújo;73295604800;carolinada-mota@uol.com.br;PA;07/11/1983;(11) 6702-2218;2025-02-27;941,23;Inativo;False;True;True;True;True;True
1900;Bruno Almeida;86375129095;juanpires@santos.br;DF;18/12/2006;(51) 2716-0677;2025-01-15;436,9;Bloqueado;False;False;True;True;True;True
1901;Enrico Ferreira;49267513052;ana-julia03@fogaca.com;PR;23/01/1952;nan;2025-07-01;4776,15;Inativo;False;False;False;True;True;True
1902;Raquel Jesus;65042197885;claraazevedo@bol.com.br;BA;20/11/2003;(31) 4799-9252;2025-01-10;3606,6;Ativo;False;True;True;True;True;True
1903;Maria Eduarda Da Costa;83105429689;nathanbarros@costela.com;RN;03/04/1964;(21) 6089-5587;2025-05-30;3322,96;Bloqueado;False;False;True;True;True;True
1904;Davi Luiz Araújo;15984072602;rda-cruz@peixoto.com;PA;07/05/1993;(61) 9161-5204;2024-08-12;221,43;Inativo;False;False;True;True;True;True
1905;Maria Sales;82047619530;cardosocaue@novaes.com;PB;06/07/1969;[INVÁLIDO] 08008273479;2024-10-17;4749,79;Ativo;False;False;False;True;True;True
1906;Guilherme Lima;71938564219;eazevedo@cardoso.br;GO;31/08/1993;(11) 2877-4382;2024-09-17;2726,33;Bloqueado;False;False;True;True;True;True
1907;Guilherme Costela;17025386995;fda-costa@uol.com.br;RN;19/09/1968;(50) 0732-4792;2025-01-27;1959,53;Inativo;False;True;True;True;True;True
1908;Fernanda Cardoso;13689502489;fernanda@;PE;28/06/1952;(31) 6315-4682;2025-06-04;2222,38;Bloqueado;False;False;True;True;True;True
1909;Paulo Silva;97580631466;spires@uol.com.br;MG;17/02/1970;(11) 9807-3103;2025-07-14;3749,69;Bloqueado;False;True;True;True;True;True
1910;Gabrielly Barros;85763214080;francisco66@pires.br;BA;25/07/1949;(11) 9313-9836;2025-03-28;741,26;Ativo;False;False;True;True;True;True
1911;Bianca Araújo;nan;ada-conceicao@ribeiro.com;AL;17/02/1975;(41) 6001-0798;2025-01-07;4863,45;Inativo;False;False;True;False;True;True
1912;Matheus Correia;17564820985;dda-conceicao@uol.com.br;MT;08/07/1957;nan;2024-11-28;2243,64;Inativo;False;True;False;True;True;True
1913;Enzo Gabriel Costela;34910658793;barbosamanuela@monteiro.br;DF;03/07/1988;(21) 4991-0629;2025-03-08;3682,07;Ativo;False;False;True;True;True;True
1914;Pietro Da Conceição;50921436734;sr.@;MS;28/12/1958;nan;2025-08-15;4682,51;Bloqueado;False;False;False;True;True;True
1915;Maria Julia Almeida;28350179414;rda-luz@yahoo.com.br;GO;23/05/1963;nan;2025-03-29;1365,36;Bloqueado;False;True;False;True;True;True
1916;Luigi Da Costa;472536;umendes@bol.com.br;AM;10/03/1981;(50) 0056-7931;2024-11-13;3896,2;Bloqueado;False;True;True;False;True;True
1917;Maria Alice Costela;78654913010;tmoura@alves.br;PB;16/03/1957;(31) 7366-2884;2024-09-23;903,01;Bloqueado;False;False;True;True;True;True
1918;Leandro Freitas;83762190577;fda-cunha@uol.com.br;PI;22/10/1955;(41) 4825-4082;2024-11-15;2428,59;Bloqueado;False;True;True;True;True;True
1919;Amanda Lima;65283917002;nina07@das.com;RJ;09/05/1988;(61) 8618-8366;2025-01-31;2000,29;Ativo;False;False;True;True;True;True
1920;Samuel Lopes;09826145351;rebecada-mata@yahoo.com.br;SC;22/11/1959;(81) 9620-5894;2025-01-26;1021,6;Ativo;False;True;True;True;True;True
1921;Alexandre Viana;74538021997;laracarvalho@bol.com.br;RO;13/07/1980;(50) 0542-2462;2025-01-31;3008,43;Ativo;False;True;True;True;True;True
1922;Nina Martins;56301728912;souzaluiz-miguel@hotmail.com;SC;01/04/1973;(51) 6946-5522;2024-11-21;492,96;Ativo;False;True;True;True;True;True
1923;Marcelo Melo;50168423707;lcunha@mendes.com;PR;26/04/1964;(81) 4515-6349;2024-12-05;3277,86;Inativo;False;False;True;True;True;True
1924;João Vitor Ramos;nan;alice85@gmail.com;RO;23/05/1948;nan;2025-07-06;3480,07;Inativo;False;True;False;False;True;True
1925;Gabrielly Teixeira;30571649866;levi62@uol.com.br;RO;03/07/1984;(41) 1600-6344;2025-03-06;3384,27;Bloqueado;False;True;True;True;True;True
1926;Cauê Dias;17689042350;mnunes@silveira.com;AC;05/09/1975;(51) 2347-1008;2025-02-14;4351,99;Bloqueado;False;False;True;True;True;True
1927;Larissa Lima;45317029643;joao-vitorvieira@peixoto.br;ES;13/05/2005;(71) 6826-8864;2024-10-14;1133,11;Inativo;False;False;True;True;True;True
1928;Heitor Ramos;565921;diogoda-mata@moura.com;RN;23/10/1995;(41) 1982-5567;2024-12-27;3144,46;Ativo;False;False;True;False;True;True
1929;Stephany Da Mata;84697102576;rafael48@cardoso.com;GO;02/07/1991;[INVÁLIDO] 08001576899;2025-04-08;2820,93;Bloqueado;False;False;False;True;True;True
1930;Renan Pinto;76920153416;vitor55@correia.br;AP;25/03/2006;(51) 7296-8330;2024-09-13;1393,48;Bloqueado;False;False;True;True;True;True
1931;Elisa Duarte;78465931020;ian35@santos.com;MS;22/09/2005;(21) 7290-7092;2024-09-28;3156,97;Ativo;False;False;True;True;True;True
1932;Ana Clara Martins;15206397407;eda-mata@campos.com;SC;29/04/1959;(21) 1874-2938;2025-04-26;1593,86;Bloqueado;False;False;True;True;True;True
1933;Alice Peixoto;39641528033;gustavo-henriqueda-mota@lima.br;PI;16/12/1996;(84) 8330-0880;2024-09-29;836,85;Ativo;False;False;True;True;True;True
1934;Joana Da Luz;nan;gnovaes@ig.com.br;MA;16/03/1961;nan;2025-04-13;1367,39;Inativo;False;True;False;False;True;True
1935;Ana Lívia Dias;28913456060;almeidajoao-guilherme@martins.com;SE;14/08/1948;(11) 0292-7423;2025-02-27;1662,8;Inativo;False;False;True;True;True;True
1936;Lívia Fogaça;79031256480;eduarda03@porto.br;MG;29/03/1974;(21) 3707-7795;2025-07-15;1751,21;Ativo;False;False;True;True;True;True
1937;Evelyn Da Rocha;46239075116;maria-julia37@pires.br;SE;31/11/1985;nan;2024-10-19;1964,08;Bloqueado;False;False;False;True;False;True
1938;Vinicius Jesus;13698540720;mda-cunha@ig.com.br;CE;31/11/1985;(71) 7084-0526;2025-05-03;1478,06;Bloqueado;False;True;True;True;False;True
1939;Lara Costa;25184670920;diegovieira@uol.com.br;AM;26/03/1998;(71) 3776-5400;2024-10-09;277,9;Inativo;False;True;True;True;True;True
1940;Murilo Farias;21570386471;emillysilva@yahoo.com.br;SP;05/08/1971;(71) 0665-2049;2025-10-03;3162,5;Ativo;False;True;True;True;True;False
